Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2022,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,IT,CN,VN,1,,garments,Number of specimens,T,C
2022,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,IT,CN,VN,1061,10,leather products (small),Number of specimens,T,C
2022,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,IT,CN,VN,1000,,skins,Number of specimens,T,C
2022,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,IT,CN,,1,,leather products (small),Number of specimens,T,C
2022,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,IT,GB,VN,16,14,leather products (small),Number of specimens,T,C
2022,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,IT,HK,VN,,1,garments,Number of specimens,T,C
2022,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,IT,HK,VN,,97,jewellery,Number of specimens,T,C
2022,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,IT,HK,VN,,260,leather products (small),Number of specimens,T,C
2022,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,IT,JP,VN,9,,leather products (small),Number of specimens,T,C
2022,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,IT,KR,VN,19,2,leather products (small),Number of specimens,T,C
2022,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,IT,KW,VN,35,,leather products (small),Number of specimens,T,C
2022,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,IT,KW,VN,,11,leather products (small),,T,C
2022,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,IT,MC,VN,5,,leather products (small),Number of specimens,T,C
2022,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,IT,MY,VN,1,1,leather products (small),Number of specimens,T,C
2022,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,IT,QA,VN,3,35,leather products (small),Number of specimens,T,C
2022,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,IT,RU,MY,,1,leather products (small),,T,W
2022,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,IT,RU,VN,,3,garments,,T,C
2022,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,IT,RU,VN,,17,leather products (small),,T,C
2022,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,IT,SG,TH,2,2,leather products (small),Number of specimens,T,C
2022,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,IT,SG,VN,,4,garments,Number of specimens,T,C
2022,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,IT,SG,VN,24,47,leather products (small),Number of specimens,T,C
2022,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,IT,SG,VN,3716,4016,skins,Number of specimens,T,C
2022,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,IT,TH,,3309,3309,skins,Number of specimens,T,C
2022,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,IT,TR,VN,,5,leather products (small),Number of specimens,T,C
2022,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,IT,TW,VN,6,,leather products (small),Number of specimens,T,C
2022,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,IT,TW,VN,2,,skins,Number of specimens,T,C
2022,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,IT,US,VN,,1,leather products (small),Number of specimens,P,C
2022,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,IT,US,VN,4,3,leather products (small),Number of specimens,T,C
2022,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,IT,US,VN,,16,skins,Number of specimens,T,C
2022,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,IT,US,VN,,23,skin pieces,Number of specimens,T,C
2022,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,IT,VN,VN,47,,leather products (small),Number of specimens,T,C
2022,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,IT,VN,VN,23,,skin pieces,Number of specimens,T,C
2022,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,IT,VN,,42042,35690,skins,Number of specimens,T,C
2022,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,IT,ZA,VN,3,,leather products (small),Number of specimens,T,C
2022,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,IT,ZA,VN,,5,leather products (small),,T,C
2022,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,IT,CH,ID,14,14,leather products (small),Number of specimens,T,W
2022,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,IT,SG,ID,,1,leather products (small),Number of specimens,T,W
2022,II,Python brongersmai,Reptilia,Serpentes,Pythonidae,Python,IT,CH,ID,2,2,leather products (small),Number of specimens,T,W
2022,II,Python brongersmai,Reptilia,Serpentes,Pythonidae,Python,IT,GB,MY,1,1,leather products (small),Number of specimens,T,W
2022,II,Python brongersmai,Reptilia,Serpentes,Pythonidae,Python,IT,ID,ID,19,,skin pieces,Number of specimens,T,W
2022,II,Python brongersmai,Reptilia,Serpentes,Pythonidae,Python,IT,SG,ID,500,500,skins,Number of specimens,T,W
2022,II,Python brongersmai,Reptilia,Serpentes,Pythonidae,Python,IT,TR,ID,,2,leather products (small),Number of specimens,T,W
2022,II,Python brongersmai,Reptilia,Serpentes,Pythonidae,Python,IT,US,ID,,8,skins,Number of specimens,T,W
2022,II,Python brongersmai,Reptilia,Serpentes,Pythonidae,Python,IT,US,ID,,19,skin pieces,Number of specimens,T,W
2022,II,Python curtus,Reptilia,Serpentes,Pythonidae,Python,IT,GB,MY,2,2,leather products (small),Number of specimens,T,W
2022,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,IT,CH,,,1,live,Number of specimens,T,C
2022,II,Python sebae,Reptilia,Serpentes,Pythonidae,Python,IT,SN,,,100,leather products (small),,T,W
2022,II,Rhincodon typus,Elasmobranchii,Orectolobiformes,Rhincodontidae,Rhincodon,IT,GB,AU,7,,specimens,g,S,W
2022,II,Rhincodon typus,Elasmobranchii,Orectolobiformes,Rhincodontidae,Rhincodon,IT,GB,EC,2.8,,specimens,g,S,W
2022,II,Rhincodon typus,Elasmobranchii,Orectolobiformes,Rhincodontidae,Rhincodon,IT,GB,MX,12,,specimens,g,S,W
2022,II,Rhincodon typus,Elasmobranchii,Orectolobiformes,Rhincodontidae,Rhincodon,IT,GB,MZ,6,,specimens,g,S,W
2022,II,Rhincodon typus,Elasmobranchii,Orectolobiformes,Rhincodontidae,Rhincodon,IT,GB,PH,6,,specimens,g,S,W
2022,II,Rhincodon typus,Elasmobranchii,Orectolobiformes,Rhincodontidae,Rhincodon,IT,GB,SH,4.6,,specimens,g,S,W
2022,II,Rhincodon typus,Elasmobranchii,Orectolobiformes,Rhincodontidae,Rhincodon,IT,GB,TZ,6,,specimens,g,S,W
2022,II,Ceratotherium simum simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,IT,ZA,,,1,trophies,,H,W
2022,II,Aegolius acadicus,Aves,Strigiformes,Strigidae,Aegolius,IT,US,,,2,specimens,Number of specimens,S,W
2022,II,Bubo virginianus,Aves,Strigiformes,Strigidae,Bubo,IT,US,,,2,specimens,Number of specimens,S,W
2022,II,Megascops asio,Aves,Strigiformes,Strigidae,Megascops,IT,US,,,1,specimens,Number of specimens,S,W
2022,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,IT,CN,BS,15,,pearl,Number of specimens,T,W
2022,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,IT,HK,BS,,15,pearl,Number of specimens,T,W
2022,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,IT,JM,,,3,shells,kg,T,W
2022,II,Taxus cuspidata,,Pinales,Taxaceae,Taxus,IT,JP,,64,289,live,Number of specimens,T,A
2022,II,Taxus wallichiana,,Pinales,Taxaceae,Taxus,IT,CN,,,40000,dried plants,kg,T,A
2022,II,Taxus wallichiana,,Pinales,Taxaceae,Taxus,IT,CN,,40000,,leaves,kg,T,A
2022,II,Pecari tajacu,Mammalia,Artiodactyla,Tayassuidae,Pecari,IT,PE,,7821,5827,skins,Number of specimens,T,W
2022,II,Tayassu pecari,Mammalia,Artiodactyla,Tayassuidae,Tayassu,IT,PE,,159,153,skins,Number of specimens,T,W
2022,II,Dracaena guianensis,Reptilia,Sauria,Teiidae,Dracaena,IT,US,PE,50,50,live,Number of specimens,T,F
2022,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,IT,AE,AR,,1,skins,Number of specimens,P,W
2022,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,IT,AE,AR,1,,skins,Number of specimens,T,W
2022,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,IT,AR,AR,1,,skins,Number of specimens,T,W
2022,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,IT,AR,,100,100,live,Number of specimens,T,C
2022,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,IT,AR,,2000,4000,skins,Number of specimens,T,W
2022,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,IT,CN,AR,1145,,leather products (small),Number of specimens,T,W
2022,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,IT,GB,AR,2,,garments,Number of specimens,T,W
2022,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,IT,GB,AR,1,1,leather products (small),Number of specimens,T,W
2022,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,IT,HK,AR,,1139,leather products (small),Number of specimens,T,W
2022,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,IT,KW,AR,7,,leather products (small),Number of specimens,T,W
2022,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,IT,KW,AR,,13,leather products (small),,T,W
2022,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,IT,SG,AR,7,8,leather products (small),Number of specimens,T,W
2022,II,Salvator rufescens,Reptilia,Sauria,Teiidae,Salvator,IT,AR,,50,50,live,Number of specimens,T,C
2022,II,Salvator rufescens,Reptilia,Sauria,Teiidae,Salvator,IT,CN,AR,998,,leather products (small),Number of specimens,T,W
2022,II,Salvator rufescens,Reptilia,Sauria,Teiidae,Salvator,IT,HK,AR,,998,leather products (small),Number of specimens,T,W
2022,II,Salvator rufescens,Reptilia,Sauria,Teiidae,Salvator,IT,MC,AR,1,,leather products (small),Number of specimens,T,W
2022,II,Salvator rufescens,Reptilia,Sauria,Teiidae,Salvator,IT,US,AR,,6,skins,Number of specimens,T,W
2022,II,Salvator rufescens,Reptilia,Sauria,Teiidae,Salvator,IT,US,,2,2,live,Number of specimens,T,F
2022,II,Aldabrachelys gigantea,Reptilia,Testudines,Testudinidae,Aldabrachelys,IT,MU,,5,,live,Number of specimens,T,C
2022,II,Aldabrachelys gigantea,Reptilia,Testudines,Testudinidae,Aldabrachelys,IT,MU,,,10,live,,T,C
2022,II,Aldabrachelys gigantea,Reptilia,Testudines,Testudinidae,Aldabrachelys,IT,SC,,50,,live,Number of specimens,T,C
2022,II,Aldabrachelys gigantea,Reptilia,Testudines,Testudinidae,Aldabrachelys,IT,SC,,,50,live,,T,C
2022,II,Chelonoidis carbonarius,Reptilia,Testudines,Testudinidae,Chelonoidis,IT,BB,,200,,live,Number of specimens,T,C
2022,II,Chelonoidis carbonarius,Reptilia,Testudines,Testudinidae,Chelonoidis,IT,BB,,,400,live,,T,C
2022,II,Chelonoidis carbonarius,Reptilia,Testudines,Testudinidae,Chelonoidis,IT,CO,,299,,live,Number of specimens,T,C
2022,II,Chelonoidis carbonarius,Reptilia,Testudines,Testudinidae,Chelonoidis,IT,SV,,,50,live,Number of specimens,T,C
2022,II,Chelonoidis denticulatus,Reptilia,Testudines,Testudinidae,Chelonoidis,IT,PE,,74,,live,Number of specimens,T,F
2022,II,Kinixys belliana,Reptilia,Testudines,Testudinidae,Kinixys,IT,KE,,,150,live,Number of specimens,T,C
2022,II,Stigmochelys pardalis,Reptilia,Testudines,Testudinidae,Stigmochelys,IT,AE,,1,1,live,Number of specimens,P,C
2022,II,Stigmochelys pardalis,Reptilia,Testudines,Testudinidae,Stigmochelys,IT,KE,,,150,live,Number of specimens,T,C
2022,II,Stigmochelys pardalis,Reptilia,Testudines,Testudinidae,Stigmochelys,IT,SV,,,50,live,Number of specimens,T,C
2022,II,Stigmochelys pardalis,Reptilia,Testudines,Testudinidae,Stigmochelys,IT,ZM,,1100,800,live,Number of specimens,T,C
2022,II,Testudo graeca,Reptilia,Testudines,Testudinidae,Testudo,IT,EG,,50,,live,Number of specimens,T,C
2022,II,Testudo graeca,Reptilia,Testudines,Testudinidae,Testudo,IT,MK,,,100,live,Number of specimens,T,C
2022,II,Testudo hermanni,Reptilia,Testudines,Testudinidae,Testudo,IT,CH,,1,14,live,Number of specimens,P,C
2022,II,Testudo hermanni,Reptilia,Testudines,Testudinidae,Testudo,IT,MK,,1750,2330,live,Number of specimens,T,C
2022,II,Testudo horsfieldii,Reptilia,Testudines,Testudinidae,Testudo,IT,RU,,,1,live,,P,U
2022,II,Testudo horsfieldii,Reptilia,Testudines,Testudinidae,Testudo,IT,UZ,UZ,,500,live,Number of specimens,T,R
2022,II,Testudo horsfieldii,Reptilia,Testudines,Testudinidae,Testudo,IT,UZ,,,1000,live,Number of specimens,T,C
2022,II,Testudo horsfieldii,Reptilia,Testudines,Testudinidae,Testudo,IT,UZ,,13606,18462,live,Number of specimens,T,F
2022,II,Testudo horsfieldii,Reptilia,Testudines,Testudinidae,Testudo,IT,UZ,,500,,live,Number of specimens,T,R
2022,II,Testudo horsfieldii,Reptilia,Testudines,Testudinidae,Testudo,IT,UZ,,2000,3000,live,Number of specimens,T,W
2022,II,Testudo marginata,Reptilia,Testudines,Testudinidae,Testudo,IT,CH,,,1,live,Number of specimens,P,C
2022,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,IT,CH,LA,,2324,oil,mg,T,A
2022,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,IT,VN,,,0.2,derivatives,kg,T,A
2022,II,Aquilaria malaccensis,,Myrtales,Thymelaeaceae,Aquilaria,IT,CH,BD,,50419,oil,mg,T,A
2022,II,Gonystylus spp.,,Myrtales,Thymelaeaceae,Gonystylus,IT,MY,,,98.4058,sawn wood,m3,T,W
2022,II,Gonystylus bancanus,,Myrtales,Thymelaeaceae,Gonystylus,IT,MY,,33.159,,sawn wood,m3,T,W
2022,II,Gyrinops walla,,Myrtales,Thymelaeaceae,Gyrinops,IT,LK,,,4,oil,ml,T,A
2022,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,IT,AU,,335,366,live,Number of specimens,T,W
2022,II,Archilochus colubris,Aves,Apodiformes,Trochilidae,Archilochus,IT,US,US,,1,specimens,Number of specimens,S,W
2022,II,Trochilidae spp.,Aves,Apodiformes,Trochilidae,,IT,MX,XX,,5,feathers,Number of specimens,E,O
2022,II,Trochilidae spp.,Aves,Apodiformes,Trochilidae,,IT,MX,XX,2,,garments,Number of specimens,E,O
2022,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,IT,ID,,11,,live,Number of specimens,T,W
2022,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,IT,CA,,,1,skins,Number of specimens,H,W
2022,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,IT,CA,,,1,skulls,Number of specimens,H,W
2022,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,IT,NO,,,5,specimens,Number of specimens,S,W
2022,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,IT,RU,,1,,trophies,Number of specimens,H,W
2022,II,Nardostachys jatamansi,,Dipsacales,Valerianaceae,Nardostachys,IT,NP,,,4.935,oil,l,T,W
2022,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,IT,AE,TG,3,3,leather products (small),Number of specimens,T,W
2022,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,IT,CA,TG,2,2,leather products (small),Number of specimens,T,W
2022,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,IT,CH,CM,47,52,leather products (small),Number of specimens,T,W
2022,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,IT,CH,ML,9,21,leather products (small),Number of specimens,T,W
2022,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,IT,CH,SD,76,99,leather products (small),Number of specimens,T,W
2022,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,IT,CH,TD,1,1,leather products (small),Number of specimens,T,W
2022,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,IT,CN,ML,6,,leather products (small),Number of specimens,T,W
2022,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,IT,CN,SD,9312,,leather products (small),Number of specimens,T,W
2022,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,IT,CN,TD,3,,leather products (small),Number of specimens,T,W
2022,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,IT,HK,SD,,9312,leather products (small),Number of specimens,T,W
2022,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,IT,JP,ML,,1,leather products (small),Number of specimens,T,W
2022,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,IT,KR,SD,,1,leather products (small),Number of specimens,Q,W
2022,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,IT,KR,TD,,1,leather products (small),Number of specimens,Q,W
2022,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,IT,KW,ML,1,,leather products (small),Number of specimens,T,W
2022,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,IT,SG,TD,,1,leather products (small),Number of specimens,T,W
2022,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,IT,TW,ML,6,,leather products (small),Number of specimens,T,W
2022,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IT,AE,ID,,1,jewellery,Number of specimens,T,W
2022,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IT,AE,ID,1,2,leather products (small),Number of specimens,T,W
2022,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IT,AE,ID,,6,skins,Number of specimens,P,W
2022,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IT,AE,ID,6,,skins,Number of specimens,T,W
2022,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IT,AE,MY,1,4,leather products (small),Number of specimens,T,W
2022,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IT,CH,ID,43,90,leather products (small),Number of specimens,T,W
2022,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IT,CH,MY,,3,leather products (small),Number of specimens,T,W
2022,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IT,CN,ID,18,2,leather products (small),Number of specimens,T,W
2022,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IT,CN,ID,1500,,skins,Number of specimens,T,W
2022,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IT,CN,MY,15,,leather products (small),Number of specimens,T,W
2022,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IT,CN,MY,2670,,skins,Number of specimens,T,W
2022,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IT,GB,ID,10,10,leather products (small),Number of specimens,T,W
2022,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IT,GB,MY,2,2,leather products (small),Number of specimens,T,W
2022,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IT,HK,ID,,4,jewellery,Number of specimens,T,W
2022,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IT,HK,ID,,15,leather products (small),Number of specimens,T,W
2022,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IT,HK,ID,,1500,skin pieces,Number of specimens,T,W
2022,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IT,HK,MY,,14,leather products (small),Number of specimens,T,W
2022,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IT,HK,MY,,4109,skins,Number of specimens,T,W
2022,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IT,HK,MY,,2000,skin pieces,Number of specimens,T,W
2022,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IT,ID,ID,3,,leather products (small),Number of specimens,T,W
2022,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IT,ID,ID,24,,skins,Number of specimens,T,W
2022,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IT,ID,,114483,143107,skins,Number of specimens,T,W
2022,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IT,JP,ID,5,5,skins,Number of specimens,T,W
2022,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IT,KR,ID,,16,leather products (small),Number of specimens,Q,W
2022,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IT,KR,ID,4,2,leather products (small),Number of specimens,T,W
2022,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IT,KR,MY,,3,leather products (small),Number of specimens,Q,W
2022,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IT,KR,MY,4,3,leather products (small),Number of specimens,T,W
2022,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IT,KW,ID,41,,leather products (small),Number of specimens,T,W
2022,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IT,KW,ID,,2,leather products (small),,T,W
2022,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IT,KW,MY,32,,leather products (small),Number of specimens,T,W
2022,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IT,KW,MY,,2,leather products (small),,T,W
2022,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IT,MC,MY,,2,leather products (small),,T,W
2022,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IT,MY,MY,11,,leather products (small),Number of specimens,T,W
2022,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IT,MY,,11188,4200,skins,Number of specimens,T,W
2022,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IT,QA,ID,1,,jewellery,Number of specimens,T,W
2022,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IT,QA,ID,4,9,leather products (small),Number of specimens,T,W
2022,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IT,QA,MY,2,4,leather products (small),Number of specimens,T,W
2022,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IT,RU,ID,,2,leather products (small),,T,W
2022,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IT,SG,ID,1,1,leather products (small),Number of specimens,T,W
2022,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IT,SG,ID,36359,61238,skins,Number of specimens,T,W
2022,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IT,SG,MY,,3,leather products (small),Number of specimens,T,W
2022,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IT,SG,MY,3200,3200,skins,Number of specimens,T,W
